# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1333686	1334105	+	WP_166322752.1	WP_166322752.1		50S ribosomal protein L16	rplP		G7067_RS06045	420	139	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1334105	1334413	+					rpmC		G7067_RS06050	309		old_locus_tag=G7067_06065
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1334105	1334413	+	WP_166322754.1	WP_166322754.1		50S ribosomal protein L29	rpmC		G7067_RS06050	309	102	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1334416	1334688	+					rpsQ		G7067_RS06055	273		old_locus_tag=G7067_06070
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1334416	1334688	+	WP_166322756.1	WP_166322756.1		30S ribosomal protein S17	rpsQ		G7067_RS06055	273	90	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1334720	1335088	+					rplN		G7067_RS06060	369		old_locus_tag=G7067_06075
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1334720	1335088	+	WP_166292561.1	WP_166292561.1		50S ribosomal protein L14	rplN		G7067_RS06060	369	122	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1335092	1335454	+					rplX		G7067_RS06065	363		old_locus_tag=G7067_06080
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1335092	1335454	+	WP_166322758.1	WP_166322758.1		50S ribosomal protein L24	rplX		G7067_RS06065	363	120	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1335454	1336014	+					rplE		G7067_RS06070	561		old_locus_tag=G7067_06085
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1335454	1336014	+	WP_166322760.1	WP_166322760.1		50S ribosomal protein L5	rplE		G7067_RS06070	561	186	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1336132	1336530	+					rpsH		G7067_RS06075	399		old_locus_tag=G7067_06090
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1336132	1336530	+	WP_166322762.1	WP_166322762.1		30S ribosomal protein S8	rpsH		G7067_RS06075	399	132	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1336537	1337073	+					rplF		G7067_RS06080	537		old_locus_tag=G7067_06095
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1336537	1337073	+	WP_166322764.1	WP_166322764.1		50S ribosomal protein L6	rplF		G7067_RS06080	537	178	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1337076	1337450	+					rplR		G7067_RS06085	375		old_locus_tag=G7067_06100
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1337076	1337450	+	WP_166322766.1	WP_166322766.1		50S ribosomal protein L18	rplR		G7067_RS06085	375	124	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1337474	1338166	+					rpsE		G7067_RS06090	693		old_locus_tag=G7067_06105
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1337474	1338166	+	WP_244301301.1	WP_244301301.1		30S ribosomal protein S5	rpsE		G7067_RS06090	693	230	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1338166	1338354	+					rpmD		G7067_RS06095	189		old_locus_tag=G7067_06110
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1338166	1338354	+	WP_166322770.1	WP_166322770.1		50S ribosomal protein L30	rpmD		G7067_RS06095	189	62	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1338351	1338811	+					rplO		G7067_RS06100	461		pseudo;old_locus_tag=G7067_06115
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1338351	1338811	+				50S ribosomal protein L15	rplO		G7067_RS06100	461		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1339007	1340326	+					secY		G7067_RS06105	1320		old_locus_tag=G7067_06120
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1339007	1340326	+	WP_166322772.1	WP_166322772.1		preprotein translocase subunit SecY	secY		G7067_RS06105	1320	439	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1340323	1340925	+							G7067_RS06110	603		old_locus_tag=G7067_06125
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1340323	1340925	+	WP_166322774.1	WP_166322774.1		adenylate kinase			G7067_RS06110	603	200	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1340929	1341771	+					map		G7067_RS06115	843		old_locus_tag=G7067_06130
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1340929	1341771	+	WP_166322776.1	WP_166322776.1		type I methionyl aminopeptidase	map		G7067_RS06115	843	280	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1341904	1342125	+					infA		G7067_RS06120	222		old_locus_tag=G7067_06135
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1341904	1342125	+	WP_166322778.1	WP_166322778.1		translation initiation factor IF-1	infA		G7067_RS06120	222	73	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1342195	1342308	+					rpmJ		G7067_RS06125	114		old_locus_tag=G7067_06140
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1342195	1342308	+	WP_166322780.1	WP_166322780.1		50S ribosomal protein L36	rpmJ		G7067_RS06125	114	37	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1342487	1342855	+					rpsM		G7067_RS06130	369		old_locus_tag=G7067_06145
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1342487	1342855	+	WP_166322782.1	WP_166322782.1		30S ribosomal protein S13	rpsM		G7067_RS06130	369	122	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1342904	1343302	+					rpsK		G7067_RS06135	399		old_locus_tag=G7067_06150
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1342904	1343302	+	WP_166322784.1	WP_166322784.1		30S ribosomal protein S11	rpsK		G7067_RS06135	399	132	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1343449	1344438	+							G7067_RS06140	990		old_locus_tag=G7067_06155
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1343449	1344438	+	WP_166322786.1	WP_166322786.1		DNA-directed RNA polymerase subunit alpha			G7067_RS06140	990	329	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1344483	1345013	+					rplQ		G7067_RS06145	531		old_locus_tag=G7067_06160
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1344483	1345013	+	WP_166322788.1	WP_166322788.1		50S ribosomal protein L17	rplQ		G7067_RS06145	531	176	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1345307	1346401	+							G7067_RS06150	1095		old_locus_tag=G7067_06165
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1345307	1346401	+	WP_166322790.1	WP_166322790.1		hypothetical protein			G7067_RS06150	1095	364	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1346551	1348491	-							G7067_RS06155	1941		old_locus_tag=G7067_06170
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1346551	1348491	-	WP_166322792.1	WP_166322792.1		acetyltransferase			G7067_RS06155	1941	646	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1348610	1349457	+					truA		G7067_RS06160	848		pseudo;old_locus_tag=G7067_06175
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1348610	1349457	+				tRNA pseudouridine(38-40) synthase TruA	truA		G7067_RS06160	848		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1349582	1350028	+					rplM		G7067_RS06165	447		old_locus_tag=G7067_06180
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1349582	1350028	+	WP_166322794.1	WP_166322794.1		50S ribosomal protein L13	rplM		G7067_RS06165	447	148	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1350064	1350543	+					rpsI		G7067_RS06170	480		old_locus_tag=G7067_06185
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1350064	1350543	+	WP_166322796.1	WP_166322796.1		30S ribosomal protein S9	rpsI		G7067_RS06170	480	159	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1350564	1351913	+					glmM		G7067_RS06175	1350		old_locus_tag=G7067_06190
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1350564	1351913	+	WP_166322798.1	WP_166322798.1		phosphoglucosamine mutase	glmM		G7067_RS06175	1350	449	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1351936	1352919	-					coaA		G7067_RS06180	984		old_locus_tag=G7067_06195
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1351936	1352919	-	WP_166322800.1	WP_166322800.1		type I pantothenate kinase	coaA		G7067_RS06180	984	327	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1352952	1354802	+					glmS		G7067_RS06185	1851		old_locus_tag=G7067_06200
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1352952	1354802	+	WP_166322802.1	WP_166322802.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		G7067_RS06185	1851	616	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1354821	1355177	+							G7067_RS06190	357		old_locus_tag=G7067_06205
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1354821	1355177	+	WP_166322804.1	WP_166322804.1		holo-ACP synthase			G7067_RS06190	357	118	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1355174	1356310	+					alr		G7067_RS06195	1137		old_locus_tag=G7067_06210
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1355174	1356310	+	WP_166322806.1	WP_166322806.1		alanine racemase	alr		G7067_RS06195	1137	378	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1356361	1356840	+					tsaE		G7067_RS06200	480		old_locus_tag=G7067_06215
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1356361	1356840	+	WP_166325854.1	WP_166325854.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		G7067_RS06200	480	159	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1356837	1357562	+					tsaB		G7067_RS06205	726		old_locus_tag=G7067_06220
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1356837	1357562	+	WP_244301302.1	WP_244301302.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		G7067_RS06205	726	241	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1357595	1358040	+					rimI		G7067_RS06210	446		pseudo;old_locus_tag=G7067_06225
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1357595	1358040	+				ribosomal protein S18-alanine N-acetyltransferase	rimI		G7067_RS06210	446		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1358037	1359128	+					tsaD		G7067_RS06215	1092		old_locus_tag=G7067_06230
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1358037	1359128	+	WP_166322810.1	WP_166322810.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		G7067_RS06215	1092	363	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1359250	1359669	+							G7067_RS06220	420		old_locus_tag=G7067_06235
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1359250	1359669	+	WP_166322812.1	WP_166322812.1		DUF4190 domain-containing protein			G7067_RS06220	420	139	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1360112	1361722	+							G7067_RS06225	1611		old_locus_tag=G7067_06240
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1360112	1361722	+	WP_166322814.1	WP_166322814.1		HNH endonuclease			G7067_RS06225	1611	536	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1361806	1362267	+							G7067_RS06230	462		old_locus_tag=G7067_06245
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1361806	1362267	+	WP_166322816.1	WP_166322816.1		hypothetical protein			G7067_RS06230	462	153	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1362405	1362632	+							G7067_RS06235	228		old_locus_tag=G7067_06250
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1362405	1362632	+	WP_205881212.1	WP_205881212.1		hypothetical protein			G7067_RS06235	228	75	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1362697	1363905	-							G7067_RS06240	1209		old_locus_tag=G7067_06255
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1362697	1363905	-	WP_166325516.1	WP_166325516.1		IS110 family transposase			G7067_RS06240	1209	402	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1364341	1365639	+							G7067_RS06245	1299		old_locus_tag=G7067_06260
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1364341	1365639	+	WP_166325857.1	WP_166325857.1		dicarboxylate/amino acid:cation symporter			G7067_RS06245	1299	432	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1365693	1366916	-							G7067_RS06250	1224		old_locus_tag=G7067_06265
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1365693	1366916	-	WP_166322818.1	WP_166322818.1		SAM-dependent methyltransferase			G7067_RS06250	1224	407	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1366921	1367415	-							G7067_RS06255	495		old_locus_tag=G7067_06270
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1366921	1367415	-	WP_166322820.1	WP_166322820.1		DUF4190 domain-containing protein			G7067_RS06255	495	164	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1367613	1367909	+					groES		G7067_RS06260	297		old_locus_tag=G7067_06275
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1367613	1367909	+	WP_166322822.1	WP_166322822.1		co-chaperone GroES	groES		G7067_RS06260	297	98	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1368006	1368929	+					rarD		G7067_RS06265	924		old_locus_tag=G7067_06280
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1368006	1368929	+	WP_166322824.1	WP_166322824.1		EamA family transporter RarD	rarD		G7067_RS06265	924	307	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1369001	1370502	+					guaB		G7067_RS06270	1502		pseudo;old_locus_tag=G7067_06285
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1369001	1370502	+				IMP dehydrogenase	guaB		G7067_RS06270	1502		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1370556	1371677	+							G7067_RS06275	1122		old_locus_tag=G7067_06290
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1370556	1371677	+	WP_166322826.1	WP_166322826.1		GuaB3 family IMP dehydrogenase-related protein			G7067_RS06275	1122	373	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1371686	1372546	+							G7067_RS06280	861		old_locus_tag=G7067_06295
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1371686	1372546	+	WP_244301303.1	WP_244301303.1		hypothetical protein			G7067_RS06280	861	286	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1372568	1373080	+							G7067_RS06285	513		old_locus_tag=G7067_06300
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1372568	1373080	+	WP_166322828.1	WP_166322828.1		DUF3817 domain-containing protein			G7067_RS06285	513	170	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1373077	1374660	+					guaA		G7067_RS06290	1584		old_locus_tag=G7067_06305
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1373077	1374660	+	WP_166322830.1	WP_166322830.1		glutamine-hydrolyzing GMP synthase	guaA		G7067_RS06290	1584	527	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1374687	1375403	-							G7067_RS06295	717		old_locus_tag=G7067_06310
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1374687	1375403	-	WP_166322832.1	WP_166322832.1		hypothetical protein			G7067_RS06295	717	238	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1375532	1376364	-							G7067_RS06300	833		pseudo;old_locus_tag=G7067_06315
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1375532	1376364	-				Bax inhibitor-1/YccA family protein			G7067_RS06300	833		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1376465	1377466	-							G7067_RS06305	1002		old_locus_tag=G7067_06320
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1376465	1377466	-	WP_166322834.1	WP_166322834.1		asparaginase domain-containing protein			G7067_RS06305	1002	333	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1377535	1380086	+							G7067_RS06310	2552		pseudo;old_locus_tag=G7067_06325
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1377535	1380086	+				UvrD-helicase domain-containing protein			G7067_RS06310	2552		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1380256	1380687	-							G7067_RS06315	432		old_locus_tag=G7067_06330
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1380256	1380687	-	WP_166322836.1	WP_166322836.1		Hsp20/alpha crystallin family protein			G7067_RS06315	432	143	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1381282	1383108	-							G7067_RS06320	1827		old_locus_tag=G7067_06335
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1381282	1383108	-	WP_205881213.1	WP_205881213.1		ABC transporter ATP-binding protein/permease			G7067_RS06320	1827	608	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1383116	1383790	-							G7067_RS06325	675		old_locus_tag=G7067_06340
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1383116	1383790	-	WP_166322840.1	WP_166322840.1		FHA domain-containing protein			G7067_RS06325	675	224	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1383880	1384932	-							G7067_RS06330	1053		old_locus_tag=G7067_06345
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1383880	1384932	-	WP_166325863.1	WP_166325863.1		IS630 family transposase			G7067_RS06330	1053	350	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1385400	1386407	+					arsB		G7067_RS06335	1008		old_locus_tag=G7067_06350
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	1385400	1386407	+	WP_244301335.1	WP_244301335.1		ACR3 family arsenite efflux transporter	arsB		G7067_RS06335	1008	335	
